Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF
2026,65,1140,104,1113,76,H,0,35,61,14,31,20,25,11,29,19,16,11,10,21,28,74,7,25,13,18,20,18,18,15,10,1,19
2026,65,1435,96,1104,90,H,0,27,59,7,20,35,50,8,30,11,8,9,6,29,26,70,9,40,29,38,18,31,9,13,3,1,35
2026,65,1116,94,1279,87,A,0,31,60,10,24,22,30,14,23,19,11,7,2,16,31,61,8,26,17,21,8,19,19,10,8,5,22
2026,65,1438,84,1143,60,H,0,30,60,9,29,15,23,13,32,23,11,5,9,21,19,54,3,19,19,22,6,20,12,9,8,3,20
2026,65,1155,74,1374,70,H,0,24,56,9,31,17,24,11,22,13,9,6,1,20,19,51,6,17,26,29,12,25,10,13,5,2,23
2026,65,1133,93,1179,66,H,0,31,61,12,29,19,28,8,33,16,8,8,4,21,19,53,11,29,17,28,6,28,11,14,6,3,18
2026,65,1172,79,1260,64,A,0,27,58,14,32,11,17,10,26,22,10,7,6,20,23,59,6,23,12,21,14,22,16,12,8,3,19
2026,65,1160,85,1428,73,H,0,29,62,8,24,19,21,13,28,16,11,5,6,15,26,66,5,16,16,23,14,21,11,7,9,2,18
2026,65,1345,81,1449,73,H,0,34,60,5,15,8,12,11,26,19,14,6,4,15,28,63,8,26,9,12,9,16,18,13,9,0,18
2026,65,1235,70,1124,60,A,0,26,64,6,19,12,20,16,28,12,12,8,4,25,19,62,5,27,17,29,21,26,8,14,5,7,22
2026,65,1378,74,1317,70,A,0,21,47,5,19,27,36,13,26,13,17,8,2,19,27,59,7,16,9,20,13,20,12,13,10,3,23
2026,65,1194,76,1412,71,A,0,24,61,9,32,19,24,11,34,11,12,9,4,20,22,60,7,22,20,28,11,29,11,12,7,2,17
2026,65,1166,76,1437,72,A,0,29,58,7,23,11,16,13,26,10,8,3,3,12,29,66,6,24,8,11,12,18,14,6,4,2,15
2026,65,1163,103,1344,98,A,0,35,71,18,32,15,18,10,23,25,12,11,2,19,32,64,14,24,20,27,10,27,15,17,4,2,17
2026,65,1125,78,1320,65,A,0,30,50,10,21,8,15,5,29,17,6,3,3,16,23,59,12,36,7,10,8,18,16,3,2,4,14
2026,65,1159,64,1110,62,H,0,23,51,4,13,14,23,13,23,14,10,4,2,12,25,52,9,17,3,6,6,21,15,11,4,0,18
2026,65,1387,71,1433,62,A,0,27,63,6,20,11,16,6,36,14,12,9,4,21,18,63,6,24,20,24,9,33,7,12,10,8,16
2026,65,1350,89,1382,80,A,0,29,55,8,19,23,30,10,29,16,10,7,4,14,32,71,8,28,8,13,14,21,11,7,1,2,19
2026,65,1247,79,1348,72,A,0,25,41,7,13,22,33,8,20,12,13,12,3,15,24,58,12,34,12,18,16,14,16,16,9,3,25
2026,65,1386,97,1182,90,H,0,33,68,9,29,22,29,13,24,17,11,10,5,12,34,74,9,34,13,15,14,23,13,14,8,4,23
2026,65,1131,83,1248,67,A,0,31,58,10,19,11,15,9,33,21,9,1,2,16,28,61,3,19,8,16,7,21,15,5,5,4,15
2026,65,1219,104,1205,49,H,0,37,73,10,29,20,26,16,36,26,9,18,6,10,20,62,7,31,2,6,8,24,11,24,5,3,17
2026,65,1266,66,1462,65,H,0,26,65,5,22,9,18,19,28,16,15,13,3,10,22,59,11,24,10,14,10,24,11,16,12,6,18
2026,65,1274,81,1448,77,A,0,27,54,4,18,23,30,13,24,15,13,6,1,19,28,54,11,21,10,14,4,16,15,12,10,6,22
2026,65,1390,69,1439,68,A,0,26,58,10,28,7,9,10,21,11,8,7,6,21,21,53,7,20,19,25,14,22,7,9,4,2,13
2026,65,1267,66,1241,64,A,0,23,60,8,26,12,16,13,25,13,6,8,5,16,25,60,6,23,8,13,14,26,12,11,3,3,17
2026,65,1281,73,1246,68,A,0,27,52,6,17,13,18,4,25,20,12,8,4,19,22,51,7,18,17,24,8,23,16,13,7,4,18
2026,65,1280,72,1328,53,H,0,25,59,2,15,20,28,17,29,7,9,8,6,18,17,55,3,20,16,25,13,22,4,13,4,6,19
2026,65,1231,84,1268,66,A,0,27,60,8,25,22,26,14,27,13,11,3,0,20,25,61,5,26,11,17,12,21,7,11,5,2,21
2026,65,1421,72,1255,61,H,0,25,55,9,20,13,21,14,26,13,11,5,4,18,21,55,6,22,13,20,9,17,10,10,8,4,14
2026,65,1250,66,1221,58,H,0,26,53,6,15,8,9,6,26,13,12,8,3,11,24,55,3,13,7,10,5,22,8,9,8,1,15
2026,65,1459,97,1422,85,H,0,33,66,12,28,19,26,12,26,16,4,5,2,21,30,61,11,20,14,21,12,23,12,9,1,2,15
2026,65,1202,78,1151,67,A,0,26,57,11,26,15,20,10,29,17,11,6,3,14,24,64,13,34,6,8,10,22,13,12,4,4,19
2026,64,1361,73,1305,68,A,0,28,54,4,17,13,19,12,26,18,13,7,5,19,21,59,8,28,18,20,13,18,17,9,8,1,17
2026,64,1461,98,1424,66,H,0,33,60,9,21,23,29,14,29,16,14,7,3,31,18,48,5,11,25,45,11,18,5,12,7,4,26
2026,64,1222,69,1403,65,H,0,24,61,4,17,17,22,12,24,8,6,5,2,15,23,56,9,28,10,11,8,27,14,14,4,5,19
2026,64,1397,85,1400,71,H,0,29,55,6,15,21,29,15,22,14,13,12,4,23,22,57,11,29,16,20,15,16,14,16,8,2,21
2026,64,1242,104,1395,100,H,0,33,63,8,20,30,40,9,29,13,13,8,5,19,35,75,15,35,15,24,16,27,18,16,7,7,25
2026,64,1307,80,1161,70,A,0,28,53,11,25,13,21,9,22,14,10,6,1,14,27,59,7,25,9,11,11,20,15,14,3,0,16
2026,64,1458,80,1417,72,H,0,25,55,10,30,20,27,6,26,14,8,4,0,21,28,61,1,17,15,23,9,26,11,10,3,3,21
2026,64,1401,90,1120,88,A,0,32,61,13,30,13,20,12,22,14,14,11,4,21,29,65,7,26,23,31,19,21,12,13,5,5,17
2026,64,1278,70,1234,67,H,0,22,47,5,20,21,28,3,25,15,10,10,3,17,25,63,7,26,10,13,14,25,12,14,5,4,22
2026,64,1329,87,1416,76,H,0,25,53,10,19,27,35,5,34,13,16,5,3,18,27,72,7,33,15,23,13,23,15,11,8,3,25
2026,64,1173,79,1203,72,H,0,23,55,6,20,27,30,11,17,17,11,14,0,16,25,52,10,28,12,20,14,21,9,22,6,3,25
2026,64,1276,74,1336,72,A,0,26,57,8,27,14,19,7,30,15,12,3,7,20,23,66,8,30,18,23,15,28,10,10,7,1,19
2026,64,1181,84,1257,73,A,0,29,57,7,23,19,28,8,31,10,12,11,2,17,26,65,12,38,9,12,10,27,13,14,7,1,20
2026,64,1196,92,1208,77,H,0,35,75,6,25,16,23,22,34,18,13,8,10,17,29,70,4,19,15,23,11,24,6,9,6,7,17
2026,64,1452,62,1153,60,H,0,22,48,11,23,7,13,6,31,9,15,6,1,14,22,62,12,35,4,9,10,23,19,8,7,2,15
2026,64,1385,84,1139,70,A,0,33,66,7,19,11,15,7,21,16,5,12,4,20,24,48,7,17,15,18,6,28,11,21,3,1,16
2026,64,1393,82,1210,72,A,0,26,61,7,19,23,31,14,30,15,15,5,7,19,25,64,4,18,18,26,11,23,16,9,8,5,28
2026,64,1275,87,1444,76,H,0,27,54,6,26,27,34,11,30,12,14,6,7,19,28,66,4,16,16,22,13,21,10,11,8,0,27
2026,64,1376,78,1261,68,A,0,25,53,12,21,16,21,7,23,17,6,8,3,18,24,62,8,25,12,14,17,25,12,14,4,5,20
2026,64,1325,86,1269,83,H,0,30,58,12,28,14,21,6,26,19,12,11,3,17,31,65,8,21,13,17,11,26,14,12,7,2,19
2026,63,1277,80,1425,51,H,0,30,60,7,22,13,18,10,29,15,12,9,6,14,18,55,3,17,12,16,8,22,10,17,6,3,17
2026,63,1212,84,1411,67,H,0,27,55,12,28,18,27,12,21,9,12,8,2,12,24,59,8,21,11,12,9,16,11,16,5,6,19
2026,63,1270,66,1372,64,H,0,25,63,8,29,8,13,17,22,10,7,10,3,14,25,58,10,27,4,7,14,26,14,15,4,0,16
2026,63,1341,89,1380,85,A,0,33,59,6,15,17,24,7,25,10,13,4,9,25,25,60,7,15,28,35,14,24,12,13,6,4,24
2026,63,1353,88,1332,85,H,0,26,60,6,18,30,34,10,22,10,7,10,2,18,30,66,13,32,12,16,16,27,19,17,5,2,22
2026,63,1453,79,1454,76,H,0,28,45,3,9,20,29,3,21,12,8,4,1,18,27,54,10,22,12,17,9,18,14,10,1,1,23
2026,63,1343,78,1335,76,H,0,28,52,7,19,15,23,6,17,11,10,5,4,16,26,57,5,12,19,19,13,22,11,13,4,2,19
2026,63,1304,72,1326,69,A,0,25,57,8,29,14,17,8,30,12,12,5,1,12,26,57,9,26,8,13,4,25,13,8,5,2,14
2026,63,1115,90,1106,79,H,0,23,51,10,19,34,41,12,29,17,16,5,3,22,27,61,6,19,19,26,9,20,10,11,10,10,26
2026,62,1231,90,1449,80,H,0,31,60,12,28,16,20,11,22,16,4,1,1,19,26,57,6,21,22,25,8,21,10,4,1,3,18
2026,62,1450,81,1333,67,H,0,28,58,9,26,16,22,14,24,13,12,5,3,17,22,50,9,25,14,21,6,19,13,10,7,2,21
2026,62,1293,86,1133,66,H,0,30,59,13,30,13,14,9,35,15,12,0,6,14,23,70,7,18,13,16,13,20,8,4,5,2,15
2026,62,1317,72,1409,67,H,0,25,54,8,18,14,18,9,19,15,8,7,8,17,21,47,4,14,21,25,9,22,8,13,1,4,19
2026,62,1384,85,1192,82,H,0,25,54,10,26,25,30,7,23,17,11,4,2,24,25,54,6,23,26,33,7,23,12,9,3,1,22
2026,62,1179,74,1232,72,H,0,31,59,8,23,4,9,10,19,15,9,6,2,18,23,51,10,27,16,19,10,22,16,14,6,2,15
2026,62,1324,96,1352,73,H,0,30,56,3,16,33,37,10,25,18,6,7,4,18,28,61,5,22,12,17,12,17,19,10,1,2,24
2026,62,1163,73,1266,57,H,0,27,63,5,24,14,21,17,32,16,11,7,8,15,20,62,5,24,12,19,12,25,9,11,9,3,21
2026,62,1174,67,1244,52,H,0,26,52,5,15,10,17,6,28,12,10,8,8,14,17,60,7,35,11,12,15,24,11,13,6,6,16
2026,62,1251,78,1240,69,H,0,24,54,8,22,22,28,10,23,14,7,3,2,16,23,57,6,19,17,19,12,22,10,9,4,5,21
2026,62,1292,68,1358,67,H,0,24,62,11,29,9,10,9,22,10,10,11,3,11,27,56,5,11,8,12,10,30,14,17,7,3,13
2026,62,1412,109,1378,106,A,0,36,82,6,15,31,43,12,37,13,8,9,4,26,35,81,13,37,23,36,17,44,22,14,5,6,26
2026,62,1371,56,1166,54,H,0,19,53,2,7,16,19,6,28,11,8,8,5,15,19,55,6,27,10,16,11,30,11,11,6,2,17
2026,61,1361,110,1129,107,H,0,39,73,11,24,21,32,8,30,21,14,10,4,29,33,79,14,42,27,31,13,32,18,17,6,1,24
2026,61,1471,83,1218,73,H,0,31,64,8,25,13,15,10,23,18,8,8,3,21,25,53,7,23,16,19,7,22,21,11,5,5,14
2026,61,1253,74,1142,66,H,0,29,58,4,17,12,17,7,28,16,12,5,4,21,19,56,10,30,18,25,8,26,15,11,5,0,14
2026,61,1281,76,1196,74,H,0,25,55,8,22,18,30,11,26,11,10,4,3,19,26,63,7,27,15,20,13,24,17,8,3,4,22
2026,61,1345,89,1458,73,A,0,33,71,10,27,13,19,14,23,22,7,8,3,18,24,57,4,25,21,26,10,29,7,11,7,2,17
2026,61,1307,78,1461,58,H,0,30,64,9,22,9,12,17,20,15,9,6,2,14,21,53,7,28,9,13,12,18,14,13,5,4,16
2026,61,1161,70,1213,60,A,0,22,51,9,26,17,25,13,26,12,13,6,2,17,22,56,8,28,8,13,10,19,11,10,6,4,22
2026,61,1228,73,1336,65,A,0,22,56,6,27,23,28,13,35,9,10,4,6,17,24,69,8,38,9,14,14,23,11,7,7,1,26
2026,61,1305,66,1201,65,A,0,24,56,6,21,12,18,9,20,11,10,9,7,15,24,54,8,19,9,11,10,26,14,15,6,0,16
2026,61,1423,49,1214,45,H,0,19,49,3,16,8,21,11,32,11,11,8,9,10,18,57,2,18,7,9,9,28,5,8,5,1,15
2026,61,1414,86,1168,64,A,0,32,57,11,24,11,19,11,33,19,15,8,4,14,22,67,11,30,9,12,14,17,15,10,6,2,13
2026,61,1106,89,1290,69,A,0,27,51,7,18,28,30,9,21,15,16,15,2,19,22,50,5,15,20,25,6,14,10,18,9,3,23
2026,61,1234,74,1417,61,H,0,22,47,8,26,22,26,11,21,11,14,7,4,17,25,56,3,14,8,12,12,15,13,12,11,0,23
2026,61,1172,62,1386,56,A,0,21,49,7,21,13,16,11,20,6,14,4,1,14,19,50,3,22,15,21,9,17,8,11,4,3,12
2026,61,1380,84,1411,73,H,0,28,55,7,19,21,34,5,28,20,12,11,3,18,22,53,4,19,25,32,6,26,10,17,7,2,24
2026,61,1285,88,1294,79,H,0,23,52,7,24,35,38,5,32,15,11,5,4,19,26,71,11,35,16,21,14,26,19,10,4,0,24
2026,61,1280,101,1400,98,A,0,34,76,10,33,23,31,19,28,12,11,4,6,28,31,65,7,25,29,40,12,27,12,10,6,1,24
2026,61,1212,76,1341,72,H,0,23,49,7,15,23,35,11,25,12,20,8,2,21,22,57,7,19,21,27,13,22,7,18,11,1,24
2026,61,1160,95,1113,89,A,0,29,59,5,16,32,38,14,28,14,15,9,4,25,31,68,6,28,21,27,12,20,19,14,7,10,24
2026,61,1137,72,1250,65,H,0,24,65,7,22,17,18,13,22,15,12,14,3,20,22,47,4,16,17,21,4,29,11,21,7,6,14
2026,61,1278,84,1321,78,A,0,28,51,6,18,22,26,8,25,25,11,2,1,16,28,57,6,23,16,20,5,15,18,4,7,6,20
2026,61,1248,79,1259,64,A,0,31,58,9,22,8,15,9,29,20,8,5,3,12,24,61,8,28,8,11,9,23,11,9,3,4,17
2026,61,1167,81,1413,79,A,0,26,62,7,21,22,26,12,22,13,10,9,2,26,21,51,10,25,27,36,11,24,17,14,5,2,20
2026,61,1225,84,1186,81,H,0,26,53,11,29,21,29,12,20,6,13,9,5,19,28,70,8,22,17,25,26,18,12,15,4,2,23
2026,61,1252,82,1316,74,H,0,27,71,13,36,15,22,18,30,17,6,3,2,10,27,70,16,46,4,4,13,33,13,13,1,5,19
2026,61,1300,69,1313,67,H,0,24,62,4,21,17,25,19,25,17,13,6,5,15,25,62,4,17,13,20,17,23,9,12,7,9,18
2026,61,1287,73,1188,72,A,0,25,47,6,17,17,22,8,20,16,15,5,3,14,26,59,8,23,12,16,13,18,15,9,7,3,19
2026,61,1398,84,1114,79,A,0,31,68,5,17,17,21,14,26,12,11,10,2,19,26,59,6,18,21,29,13,26,14,14,8,3,17
2026,61,1112,97,1428,78,A,0,37,69,7,18,16,21,14,29,18,9,11,7,13,31,70,5,17,11,12,10,20,13,12,5,2,16
2026,61,1206,61,1348,50,H,0,19,44,8,16,15,26,4,32,13,9,4,2,14,19,54,9,31,3,9,8,26,9,13,4,5,20
2026,61,1457,88,1205,77,H,0,28,62,6,25,26,32,18,31,11,8,4,3,15,27,57,12,31,11,19,5,20,10,7,5,2,24
2026,61,1295,79,1331,77,H,0,26,67,8,23,19,31,23,27,13,16,5,3,14,27,68,12,39,11,13,13,21,16,14,8,4,23
2026,61,1392,81,1299,80,H,0,29,58,12,25,11,14,7,18,20,8,6,7,17,28,68,7,16,17,19,23,25,14,11,6,4,15
2026,61,1422,89,1359,82,H,0,28,59,11,16,22,30,10,27,12,2,4,0,17,29,60,10,30,14,24,12,25,19,6,1,6,19
2026,61,1190,77,1273,71,H,0,24,57,6,19,23,27,16,24,8,12,8,5,20,25,58,9,28,12,17,11,20,11,13,5,3,20
2026,61,1267,88,1111,81,H,0,29,55,12,24,18,25,6,26,20,8,4,4,25,28,59,8,23,17,31,13,22,12,11,4,3,17
2026,61,1401,75,1261,72,H,0,26,62,8,28,15,21,15,23,13,15,8,2,15,25,54,6,19,16,20,7,23,15,16,12,4,18
2026,61,1181,91,1199,87,A,0,28,53,12,27,23,25,10,21,23,15,8,7,17,31,58,14,30,11,16,9,15,17,13,10,5,22
2026,61,1275,76,1103,73,H,0,20,53,11,35,25,30,11,25,12,15,6,5,13,28,64,8,32,9,10,12,25,14,15,11,4,22
2026,61,1328,86,1279,70,H,0,31,61,11,28,13,19,10,31,15,7,6,6,16,23,61,10,26,14,20,10,23,9,7,5,3,18
2026,61,1116,86,1397,75,H,0,25,59,7,23,29,33,12,24,7,14,8,10,16,29,59,5,13,12,23,11,22,13,14,11,2,22
2026,61,1374,97,1314,83,H,0,36,60,14,27,11,16,6,23,23,7,4,5,17,29,60,12,28,13,19,9,21,21,10,4,1,12
2026,61,1222,67,1153,60,A,0,26,63,8,25,7,9,12,22,11,8,9,3,16,21,49,6,20,12,16,7,23,12,15,2,3,13
2026,61,1435,83,1376,71,A,0,29,57,10,23,15,18,8,29,17,7,2,3,15,25,58,7,28,14,18,5,20,15,4,4,0,15
2026,61,1416,81,1242,75,H,0,28,64,7,23,18,26,13,25,10,6,4,2,18,25,58,8,23,17,23,11,28,11,12,3,7,18
2026,61,1203,77,1247,55,H,0,30,62,9,26,8,12,14,31,18,11,6,5,14,21,55,5,17,8,15,7,20,14,10,6,4,11
2026,61,1173,70,1260,68,A,0,21,56,7,23,21,25,7,21,11,6,11,4,14,28,66,9,30,3,5,16,27,14,15,1,6,21
2026,61,1395,69,1124,63,H,0,23,60,8,20,15,23,19,24,16,11,6,10,16,22,59,5,21,14,18,13,21,14,11,8,8,20
2026,61,1219,80,1255,67,H,0,28,53,7,23,17,22,6,22,15,10,11,7,13,26,55,7,20,8,12,11,21,12,15,7,2,18
2026,61,1315,90,1355,87,H,0,31,67,12,35,16,18,17,21,16,10,10,3,19,29,60,11,26,18,23,13,19,15,13,6,1,17
2026,61,1220,70,1180,67,A,0,25,51,8,19,12,17,10,29,13,9,2,5,18,24,60,7,24,12,20,12,20,10,3,7,1,17
2026,61,1140,83,1243,73,A,0,28,63,9,24,18,27,16,31,17,19,9,6,16,28,67,3,21,14,19,11,24,15,12,12,2,22
2026,61,1403,102,1329,80,H,0,37,77,17,37,11,14,14,34,21,7,4,2,15,29,67,8,26,14,19,8,28,10,8,5,1,16
2026,61,1208,104,1120,100,H,0,34,65,11,29,25,35,10,25,11,11,4,9,24,34,75,8,30,24,36,23,27,15,13,6,5,26
2026,61,1110,64,1131,62,A,0,23,49,8,21,10,12,4,25,13,8,7,1,16,20,53,10,28,12,17,10,24,8,8,5,4,14
2026,61,1379,74,1418,67,A,0,23,45,3,13,25,30,8,22,11,17,9,3,15,24,55,7,20,12,16,9,15,10,14,5,3,20
2026,61,1209,89,1157,71,A,0,29,59,17,30,14,14,8,24,18,7,6,2,14,24,61,9,29,14,17,16,22,9,12,2,2,14
2026,61,1104,89,1246,74,H,0,31,67,15,38,12,16,14,27,17,10,8,3,23,25,59,4,19,20,29,12,25,9,12,6,5,19
2026,61,1433,93,1182,80,A,0,29,54,11,25,24,31,10,23,15,12,9,6,19,28,53,8,23,16,25,6,19,17,13,7,3,27
2026,61,1396,76,1427,57,H,0,26,65,9,27,15,23,21,24,18,9,10,9,14,18,55,4,21,17,20,12,23,10,14,6,5,19
2026,61,1437,85,1139,67,A,0,32,58,7,21,14,20,7,23,14,11,11,4,16,24,63,6,27,13,14,13,23,15,14,7,0,17
2026,61,1344,77,1385,71,A,0,25,64,6,18,21,28,15,29,9,12,7,4,26,20,71,7,31,24,37,25,26,9,12,6,9,24
2026,61,1448,81,1439,78,H,0,30,67,7,24,14,16,13,21,14,11,10,1,21,25,53,10,30,18,25,8,25,15,19,6,2,19
2026,61,1155,73,1338,68,A,0,24,45,7,21,18,25,4,24,11,14,5,2,21,23,52,6,17,16,22,6,21,9,11,10,0,21
2026,61,1438,76,1301,61,A,0,26,52,13,33,11,15,9,27,14,14,3,3,19,18,50,5,20,20,25,7,17,7,10,9,1,15
2026,60,1143,72,1323,71,H,0,26,64,11,39,9,12,9,25,13,3,4,1,21,22,55,11,31,16,26,12,32,14,7,0,1,15
2026,60,1334,84,1333,53,H,0,27,50,12,23,18,24,10,28,20,10,7,3,15,19,53,8,23,7,11,7,18,10,12,5,2,16
2026,60,1235,80,1452,59,H,0,29,55,13,25,9,15,12,23,26,11,6,5,9,21,49,7,24,10,12,7,16,13,12,9,1,13
2026,60,1304,58,1277,56,H,0,18,57,13,37,9,13,8,22,15,8,7,5,16,17,50,10,28,12,15,11,34,12,21,5,4,14
2026,60,1390,80,1257,76,H,0,25,54,9,19,21,31,14,17,6,9,7,4,19,26,60,6,27,18,21,18,21,11,12,4,6,23
2026,60,1326,80,1353,73,A,0,27,52,7,16,19,23,13,20,15,12,5,2,15,27,64,6,22,13,17,18,13,14,8,9,3,19
2026,60,1332,64,1268,54,A,0,23,47,5,16,13,21,7,33,12,14,4,7,12,18,65,7,35,11,14,16,21,7,10,6,4,17
2026,60,1276,96,1425,66,H,0,31,65,6,30,28,39,11,29,17,11,12,4,22,20,58,5,23,21,33,11,24,4,21,5,3,27
2026,60,1352,85,1178,77,A,0,25,55,7,19,28,32,15,21,17,13,8,1,22,25,52,7,13,20,26,10,16,10,14,7,5,20
2026,60,1233,75,1373,72,H,0,28,56,11,28,8,13,6,30,22,16,6,6,13,27,66,7,21,11,11,9,22,17,9,13,2,12
2026,60,1270,82,1249,70,H,0,23,48,6,18,30,40,14,23,8,8,9,7,24,18,54,9,29,25,31,19,17,11,10,3,1,26
2026,60,1251,81,1244,73,H,0,27,53,8,21,19,24,4,29,15,12,9,8,14,27,80,10,36,9,13,25,24,15,13,8,2,20
2026,60,1240,67,1174,64,A,0,21,44,7,20,18,26,7,25,10,11,6,3,13,24,55,11,32,5,6,6,20,12,8,4,5,19
2026,60,1443,102,1358,91,H,0,34,74,14,35,20,27,22,27,17,13,9,4,13,34,73,10,28,13,19,17,23,17,12,10,2,20
2026,59,1168,95,1364,84,H,0,30,54,5,17,30,37,5,17,9,10,16,2,17,30,57,14,34,10,10,10,24,19,24,5,0,27
2026,59,1142,67,1471,65,H,0,23,66,11,42,10,14,16,28,10,9,6,4,12,23,65,8,32,11,13,15,29,12,11,8,1,16
2026,59,1286,89,1294,75,H,0,33,63,10,28,13,18,7,23,9,7,7,3,12,27,64,9,25,12,13,11,25,11,13,2,0,18
2026,59,1320,75,1232,66,H,0,31,57,3,13,10,15,10,25,12,9,8,2,6,29,55,6,26,2,4,2,20,18,11,5,2,16
2026,59,1122,102,1316,83,H,0,37,76,10,31,18,23,16,28,20,6,12,4,21,25,58,11,30,22,27,7,24,13,15,3,3,18
2026,59,1125,88,1133,78,H,0,28,51,10,23,22,30,12,22,20,16,7,3,17,27,61,13,32,11,17,15,16,13,16,7,3,25
2026,59,1474,91,1184,89,H,0,31,61,5,24,24,31,10,27,16,6,1,3,18,30,61,14,33,15,21,8,21,17,5,3,2,26
2026,59,1355,84,1303,69,H,0,31,65,5,22,17,21,15,37,15,10,2,6,15,23,64,9,31,14,19,7,22,13,4,8,0,18
2026,59,1414,81,1167,77,A,0,28,52,8,13,17,25,9,23,13,15,2,6,15,29,72,5,13,14,18,20,19,9,9,7,3,19
2026,59,1422,77,1151,72,H,0,25,54,6,19,21,31,14,27,9,12,7,0,13,28,59,11,35,5,9,5,20,16,9,8,4,21
2026,59,1315,72,1331,61,H,0,21,53,7,16,23,34,13,31,8,14,5,1,19,22,56,5,24,12,19,9,23,13,12,8,7,29
2026,59,1460,76,1454,70,H,0,25,58,5,16,21,25,13,28,10,8,4,7,13,29,65,5,14,7,11,11,22,10,6,8,0,21
2026,58,1385,95,1207,83,A,0,30,60,15,27,20,26,14,22,20,11,7,6,19,28,61,9,21,18,23,14,19,15,12,7,2,21
2026,58,1423,65,1180,53,H,0,21,52,3,15,20,28,11,25,9,6,7,2,20,18,55,5,28,12,19,15,24,7,11,2,3,21
2026,58,1163,90,1462,67,A,0,33,62,13,28,11,14,10,32,26,14,8,3,19,24,56,4,18,15,22,5,21,18,11,8,5,16
2026,58,1372,74,1322,64,A,0,27,58,6,23,14,20,12,30,13,9,4,1,19,22,53,4,17,16,25,5,23,8,7,4,0,16
2026,58,1181,85,1210,79,H,0,26,64,9,32,24,35,21,21,10,12,11,2,15,29,54,10,18,11,13,5,23,18,17,8,4,25
2026,58,1387,102,1386,79,H,0,38,60,19,32,7,11,7,25,25,7,5,5,18,26,62,9,25,18,24,14,18,14,6,3,2,12
2026,58,1203,99,1350,85,A,0,34,58,17,33,14,15,9,20,21,10,5,4,21,28,57,12,28,17,21,10,16,15,8,6,1,18
2026,58,1272,57,1317,48,H,0,24,51,5,18,4,15,13,25,16,20,13,5,14,20,55,1,18,5,8,9,21,8,18,14,5,18
2026,58,1455,75,1412,70,A,0,27,61,9,20,12,16,15,25,12,11,4,5,20,25,57,3,12,17,24,10,20,15,7,5,2,14
2026,58,1267,84,1209,80,H,0,29,59,12,30,14,22,9,25,18,15,11,3,20,27,62,6,23,20,23,12,24,11,13,10,1,18
2026,58,1159,85,1248,77,A,0,27,57,7,21,24,33,8,28,13,9,3,4,20,26,54,6,20,19,28,6,27,12,12,5,1,27
2026,58,1255,82,1457,70,H,0,30,58,7,18,15,21,14,27,12,13,4,5,28,20,62,5,24,25,32,17,18,12,8,6,2,17
2026,58,1318,85,1299,74,A,0,30,56,8,17,17,27,9,20,17,7,5,2,22,23,50,5,18,23,32,12,23,15,11,3,3,21
2026,58,1439,95,1438,85,H,0,29,82,9,28,28,41,20,40,12,14,7,5,16,32,89,10,45,11,15,17,37,15,17,9,7,27
2026,58,1433,89,1382,82,H,0,29,53,5,20,26,28,5,19,13,7,3,3,12,31,61,6,10,14,15,11,20,16,10,4,0,23
2026,58,1206,80,1247,75,A,0,27,56,5,16,21,28,8,28,12,0,3,2,18,24,62,8,25,19,27,14,25,13,4,0,1,22
2026,58,1221,65,1137,58,H,0,22,46,1,9,20,26,8,26,13,11,4,1,12,24,59,8,26,2,5,11,19,10,13,7,1,18
2026,58,1219,87,1421,69,A,0,29,47,10,19,19,26,4,25,11,11,3,2,20,25,56,4,16,15,24,8,17,7,8,5,1,19
2026,58,1155,64,1393,61,A,0,27,56,4,16,6,12,7,24,9,12,10,2,18,18,45,5,15,20,24,5,25,8,15,3,6,14
2026,58,1111,81,1330,73,A,0,29,54,6,18,17,28,13,30,13,11,6,0,20,25,59,10,24,13,22,10,18,17,8,6,1,26
2026,58,1194,110,1427,70,H,0,38,65,18,35,16,20,10,37,19,15,8,6,24,19,61,9,31,23,30,10,19,9,15,10,1,15
2026,58,1110,84,1259,69,H,0,35,59,8,18,6,9,5,18,20,9,12,2,17,21,49,9,23,18,21,11,21,13,19,6,2,15
2026,58,1260,61,1348,57,A,0,22,48,8,20,9,10,11,24,9,24,7,4,18,20,58,5,26,12,17,13,13,7,12,13,6,13
2026,58,1301,70,1448,57,H,0,25,59,6,21,14,17,10,30,16,15,10,3,17,20,59,8,31,9,13,10,25,13,16,9,4,19
2026,58,1202,74,1273,72,H,0,26,59,9,23,13,22,13,28,16,11,3,1,9,29,70,7,20,7,9,14,23,9,7,8,8,14
2026,57,1129,62,1307,53,H,0,20,56,6,30,16,25,8,40,7,9,5,7,18,20,65,3,25,10,16,9,29,4,8,5,4,23
2026,57,1333,70,1362,62,H,0,23,46,11,23,13,14,1,29,15,10,6,5,20,21,53,4,21,16,22,8,21,10,9,7,1,18
2026,57,1166,89,1139,85,H,0,31,63,13,32,14,15,10,25,19,12,4,3,16,31,75,8,26,15,19,21,21,19,10,7,3,17
